order_date,quantity,brand,unit_price,ram,memori_internal,ukuran_layar,resolusi_kamera,kapasitas_baterai,os,rating_pengguna,tahun_rilis,stok_tersedia,total_amount,order_year,order_month,order_day
1970-01-01 00:00:00.000000764,5,Samsung,19876000,8,512,6.5,12,4000,Android,4.8,792022,True,99380000,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000765,5,Samsung,12619391,4,64,5.5,108,4000,Android,1.8,262021,True,63096955,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000766,6,Samsung,22245436,6,512,6.8,64,4500,Android,3.2,5142024,False,133472616,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000767,8,Samsung,9638947,4,128,6.7,12,5000,Android,4.0,6272019,False,77111576,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000768,10,Samsung,15654532,4,128,6.5,50,4000,Android,2.1,8252023,True,156545320,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000769,13,Samsung,16550691,4,128,6.7,64,5000,Android,3.2,12272023,False,215158983,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000770,15,Samsung,23057180,4,128,6.8,12,6000,Android,2.2,1312022,False,345857700,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000771,17,Samsung,14335313,4,512,6.1,48,6000,Android,2.7,9102021,True,243700321,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000772,17,Samsung,3482554,6,512,6.8,50,4000,Android,2.7,552024,True,59203418,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000773,17,Samsung,17417565,6,256,6.5,48,4000,Android,4.9,12132022,False,296098605,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000774,20,Samsung,21950082,16,256,6.5,108,4500,Android,2.2,1192021,True,439001640,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000775,21,Samsung,8342812,12,128,6.4,12,4500,Android,3.0,4282022,True,175199052,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000776,21,Samsung,6188913,12,256,6.8,48,4500,Android,1.8,1152019,False,129967173,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000777,21,Samsung,12078392,12,64,5.5,64,6000,Android,3.2,9202019,True,253646232,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000778,22,Samsung,21957828,12,128,6.5,12,6000,Android,4.1,3152024,True,483072216,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000779,22,Samsung,18105759,16,64,6.7,12,4000,Android,5.0,5222023,True,398326698,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000780,23,Samsung,22315129,8,256,5.5,12,4000,Android,4.0,3212024,False,513247967,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000781,25,Samsung,14798198,6,256,6.7,108,4000,Android,1.8,5252022,True,369954950,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000782,25,Samsung,17631617,6,256,6.4,48,5000,Android,3.9,11102023,False,440790425,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000783,25,Samsung,21946284,16,64,6.5,12,4000,Android,3.9,8262022,True,548657100,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000784,26,Samsung,19431235,4,64,6.1,64,5000,Android,4.5,552022,False,505212110,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000785,27,Samsung,8078234,16,128,6.1,108,5000,Android,3.8,2282024,True,218112318,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000786,27,Samsung,21828750,8,128,5.5,48,6000,Android,2.6,872020,True,589376250,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000787,29,Samsung,23841161,6,64,6.8,12,6000,Android,3.9,4122021,True,691393669,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000788,29,Samsung,22680434,12,128,6.1,108,4000,Android,4.0,6202019,True,657732586,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000789,30,Samsung,8897920,12,512,6.4,108,5000,Android,2.8,10182022,True,266937600,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000790,5,Samsung,8222336,16,64,6.4,48,4000,Android,2.8,9272021,True,41111680,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000791,6,Samsung,7226949,12,256,6.8,48,6000,Android,2.8,7222023,True,43361694,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000792,9,Samsung,16099252,6,128,6.8,64,4500,Android,3.3,652020,True,144893268,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000793,9,Samsung,3240576,4,64,6.4,108,6000,Android,2.5,10142021,True,29165184,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000794,9,Samsung,6833387,6,256,6.8,12,6000,Android,4.1,5162019,False,61500483,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000795,10,Samsung,20134627,12,256,6.5,50,6000,Android,3.1,9202023,True,201346270,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000796,12,Samsung,19406951,16,512,6.8,108,4000,Android,2.9,8282023,True,232883412,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000797,14,Samsung,19887641,4,512,6.5,64,4500,Android,4.7,1262023,True,278426974,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000798,14,Samsung,3984532,8,128,6.4,48,6000,Android,4.6,11222022,False,55783448,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000799,18,Samsung,1524570,8,128,6.8,64,5000,Android,2.3,5162023,True,27442260,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000800,20,Samsung,4233694,16,256,5.5,64,6000,Android,3.7,972021,False,84673880,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000801,20,Samsung,14128594,4,128,6.1,12,4000,Android,4.0,12252019,False,282571880,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000802,24,Samsung,9901631,12,64,6.4,12,4500,Android,2.9,372024,False,237639144,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000803,25,Samsung,15978806,6,256,6.8,48,5000,Android,1.0,8312019,True,399470150,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000804,26,Samsung,18178686,4,512,6.1,108,4000,Android,1.0,7312023,False,472645836,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000805,26,Samsung,3237894,8,64,6.8,48,5000,Android,4.5,9172023,True,84185244,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000806,26,Samsung,9632018,16,128,6.7,108,6000,Android,1.6,252023,True,250432468,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000807,26,Samsung,18079343,16,512,6.8,50,6000,Android,2.2,4282021,False,470062918,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000808,26,Samsung,11207804,12,256,6.1,64,4000,Android,3.8,9102021,False,291402904,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000809,28,Samsung,12168074,4,512,6.1,50,6000,Android,4.9,7262021,True,340706072,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000810,28,Samsung,6627638,4,256,6.5,108,6000,Android,4.3,10182020,False,185573864,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000811,7,Samsung,1855991,8,128,6.5,64,6000,Android,1.8,552023,False,12991937,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000812,8,Samsung,18248769,6,64,6.4,48,5000,Android,2.2,2212019,True,145990152,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000813,9,Samsung,14580784,12,64,6.7,50,4000,Android,3.6,1272022,True,131227056,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000814,10,Vivo,15801842,16,128,6.8,50,5000,Android,2.6,10302020,True,158018420,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000815,12,Vivo,15990864,16,128,6.8,12,4500,Android,1.9,952019,True,191890368,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000816,13,Vivo,13211798,16,128,6.7,48,5000,Android,1.9,612019,False,171753374,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000817,15,Vivo,14848840,4,64,6.5,48,6000,Android,1.3,152020,False,222732600,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000818,16,Vivo,13062991,4,512,6.4,108,6000,Android,2.3,322020,False,209007856,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000819,17,Vivo,23858993,16,64,5.5,108,4500,Android,2.3,3282019,False,405602881,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000820,17,Vivo,19336961,6,512,6.5,12,4000,Android,3.7,432021,True,328728337,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000821,18,Vivo,12718450,12,256,6.1,48,6000,Android,4.4,2182020,True,228932100,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000822,20,Vivo,8483654,16,512,6.7,12,4500,Android,3.6,712023,False,169673080,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000823,20,Vivo,24295423,6,64,6.8,12,6000,Android,3.6,762019,False,485908460,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000824,20,Vivo,17161206,8,128,5.5,64,4000,Android,1.0,2242024,True,343224120,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000825,22,Vivo,6403617,12,64,6.4,12,4000,Android,3.2,3292024,True,140879574,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000826,22,Vivo,8808804,12,128,6.8,48,5000,Android,3.5,3122022,False,193793688,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000827,22,Vivo,24818356,6,128,6.1,108,6000,Android,4.8,4222020,False,546003832,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000828,23,Vivo,19306399,6,128,6.4,108,6000,Android,1.9,11272022,True,444047177,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000829,23,Vivo,7956105,6,512,5.5,64,5000,Android,1.5,12122022,False,182990415,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000830,23,Vivo,22106182,4,64,6.7,48,6000,Android,3.0,1302023,True,508442186,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000831,25,Vivo,8762609,16,256,6.5,12,4000,Android,4.2,632023,False,219065225,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000832,25,Vivo,23656448,16,512,6.8,50,4500,Android,1.4,2282022,True,591411200,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000833,28,Vivo,23199905,4,256,5.5,64,6000,Android,1.5,392022,False,649597340,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000834,28,Vivo,8760117,6,512,6.4,108,4000,Android,3.9,442022,True,245283276,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000835,29,Vivo,11754999,8,64,6.5,48,4500,Android,1.9,6212019,True,340894971,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000836,5,Vivo,11294002,12,512,6.1,64,6000,Android,3.5,5172019,False,56470010,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000837,5,Vivo,6438133,16,128,6.5,12,4000,Android,3.6,12302021,False,32190665,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000838,5,Vivo,23061947,12,128,6.1,108,6000,Android,2.2,592019,True,115309735,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000839,5,Vivo,8852580,4,64,6.5,108,5000,Android,2.1,5142023,False,44262900,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000840,7,Vivo,17475120,8,64,6.1,12,4500,Android,4.9,972023,False,122325840,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000841,7,Vivo,2076163,12,128,6.5,12,5000,Android,3.3,11252020,True,14533141,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000842,7,Vivo,23315535,6,64,6.5,48,4500,Android,3.7,6212023,False,163208745,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000843,8,Vivo,13461216,12,512,6.4,50,4000,Android,4.9,10252021,True,107689728,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000844,9,Vivo,7156708,8,512,6.5,108,6000,Android,4.1,5222020,True,64410372,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000845,9,Vivo,5715418,16,256,6.1,48,6000,Android,4.7,9172022,False,51438762,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000846,10,Vivo,16942759,4,64,5.5,48,4500,Android,4.3,912019,True,169427590,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000847,11,Vivo,9881053,12,128,6.8,50,6000,Android,4.8,8202021,False,108691583,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000848,11,Vivo,23523848,8,128,6.7,12,4500,Android,3.4,7252021,False,258762328,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000849,11,Vivo,20165495,6,256,6.4,48,4000,Android,1.5,312023,False,221820445,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000850,12,Vivo,8666064,8,128,6.4,50,5000,Android,3.2,3182022,False,103992768,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000851,13,Vivo,3194283,12,256,6.7,64,6000,Android,1.5,10272019,True,41525679,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000852,13,Vivo,5219669,16,64,6.8,108,6000,Android,3.3,10122020,True,67855697,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000853,16,Vivo,16469521,6,64,6.7,64,5000,Android,4.0,3242021,False,263512336,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000854,16,Vivo,1937352,8,64,6.7,108,4000,Android,1.7,2242024,False,30997632,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000855,19,Vivo,9701677,16,128,6.5,12,5000,Android,4.3,662024,False,184331863,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000856,20,Vivo,24872568,12,512,5.5,108,5000,Android,2.0,552024,False,497451360,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000857,21,Vivo,17543198,16,512,6.4,48,6000,Android,1.4,262019,True,368407158,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000858,21,Vivo,24642910,4,64,6.4,48,4000,Android,3.1,5222021,True,517501110,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000859,21,Vivo,11806922,8,512,6.7,50,4500,Android,1.3,522019,False,247945362,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000860,23,Vivo,12680260,12,64,6.5,108,4500,Android,4.6,912021,False,291645980,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000861,24,Vivo,22332523,6,256,6.5,50,5000,Android,2.0,6272021,True,535980552,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000862,24,Vivo,7066102,4,128,6.4,50,4500,Android,2.4,7152023,True,169586448,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000863,26,Vivo,4781927,4,64,6.4,64,6000,Android,3.7,4162023,False,124330102,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000864,7,Vivo,2293427,8,512,6.4,48,4500,Android,3.0,1252021,True,16053989,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000865,9,Vivo,4770379,4,512,6.8,64,4000,Android,3.9,6102019,False,42933411,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000866,9,Vivo,24898026,8,512,6.7,12,5000,Android,2.1,6102020,False,224082234,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000867,9,Vivo,13689700,4,128,6.4,108,4500,Android,2.6,5222023,False,123207300,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000868,10,Vivo,20530582,8,64,6.7,48,4500,Android,2.9,1292019,True,205305820,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000869,10,Vivo,9802276,8,256,6.5,48,6000,Android,3.3,6232020,False,98022760,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000870,11,Vivo,8655493,8,64,6.8,64,5000,Android,3.9,10202021,False,95210423,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000871,13,Vivo,16874135,6,64,6.8,64,4500,Android,2.9,612020,False,219363755,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000872,14,Vivo,24902356,12,64,6.8,12,4000,Android,2.7,2242019,False,348632984,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000873,16,Vivo,11048595,6,512,5.5,48,4000,Android,2.8,672021,True,176777520,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000874,16,Vivo,11804628,4,64,6.8,50,4500,Android,2.5,10152021,True,188874048,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000875,16,Vivo,4309809,12,64,5.5,48,4000,Android,2.6,1272019,True,68956944,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000876,19,Vivo,14208269,4,512,6.8,50,5000,Android,1.3,6202022,False,269957111,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000877,19,Vivo,21961694,8,64,5.5,48,4000,Android,2.3,8212022,False,417272186,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000878,20,Vivo,5942946,4,256,6.7,50,4000,Android,1.9,282023,False,118858920,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000879,20,Vivo,4335923,16,128,6.8,50,4000,Android,4.0,162020,False,86718460,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000880,21,Vivo,10116392,4,64,6.5,108,5000,Android,4.5,5272023,False,212444232,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000881,23,Vivo,21423889,6,128,6.7,12,6000,Android,2.2,5152019,False,492749447,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000882,23,Vivo,21597718,8,512,6.1,50,6000,Android,1.7,2132021,False,496747514,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000883,23,Vivo,16013329,8,128,6.7,108,4000,Android,1.2,12152020,False,368306567,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000884,23,Vivo,20603075,8,64,6.7,12,4500,Android,3.8,432024,False,473870725,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000885,24,Vivo,18966488,16,512,6.8,50,5000,Android,2.5,11232020,False,455195712,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000886,25,Vivo,14702665,6,512,5.5,48,5000,Android,4.8,842021,True,367566625,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000887,27,Vivo,21281333,8,512,5.5,48,5000,Android,4.1,192023,True,574595991,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000888,28,Vivo,17888050,8,512,6.1,48,4000,Android,1.4,742019,False,500865400,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000889,28,Vivo,21738855,16,256,6.1,108,6000,Android,2.1,1122023,True,608687940,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000890,28,Vivo,2569620,12,512,6.8,64,4000,Android,4.7,5102023,True,71949360,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000891,29,Vivo,21417593,4,64,6.5,12,6000,Android,1.8,422022,True,621110197,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000892,29,Vivo,7297723,12,256,6.7,50,4000,Android,1.4,452024,False,211633967,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000893,30,Vivo,19926034,16,64,6.5,64,5000,Android,1.5,122024,True,597781020,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000894,5,Vivo,4970315,4,256,6.1,12,4000,Android,2.2,1252021,True,24851575,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000895,5,Vivo,18250821,6,64,6.5,108,6000,Android,3.6,7252022,True,91254105,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000896,6,Vivo,7113981,8,64,6.1,48,4500,Android,3.6,912019,True,42683886,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000897,7,Vivo,8933014,12,128,6.5,50,4000,Android,1.4,11232020,True,62531098,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000898,12,Vivo,20788853,16,512,6.1,108,5000,Android,4.5,6292020,False,249466236,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000899,13,Vivo,9089429,6,512,6.8,48,6000,Android,1.1,11192022,True,118162577,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000900,13,Vivo,16249626,6,512,6.7,50,4000,Android,3.7,322023,True,211245138,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000901,14,Vivo,2671752,16,512,6.8,50,5000,Android,1.2,10142020,True,37404528,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000902,15,Vivo,2185359,16,256,6.5,50,5000,Android,4.7,2242022,True,32780385,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000903,15,Vivo,10385010,12,128,6.7,48,4500,Android,4.8,1052019,True,155775150,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000904,18,Vivo,24425431,16,256,6.7,108,5000,Android,2.5,6212023,False,439657758,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000905,18,Vivo,24088342,6,128,6.5,48,5000,Android,4.6,12222023,True,433590156,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000906,18,Vivo,18228986,4,128,6.5,108,6000,Android,4.9,6272020,True,328121748,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000907,20,Vivo,5340081,4,64,6.4,12,4000,Android,4.7,542020,False,106801620,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000908,20,Vivo,17669319,16,256,6.4,48,4500,Android,3.5,1282023,False,353386380,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000909,20,Vivo,13351314,16,64,6.8,50,6000,Android,3.4,4282022,True,267026280,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000910,22,Vivo,24192734,4,128,6.1,64,6000,Android,1.8,452024,True,532240148,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000911,23,Vivo,18788759,12,128,6.7,64,5000,Android,1.9,2292020,False,432141457,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000912,25,Vivo,21541669,6,64,6.7,64,4500,Android,4.6,732021,False,538541725,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000913,25,Vivo,9472567,6,128,5.5,50,5000,Android,1.8,8222020,False,236814175,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000914,27,Vivo,15270203,16,512,6.4,12,4000,Android,1.3,332022,False,412295481,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000915,29,Vivo,10382846,16,256,6.4,12,4000,Android,1.1,10212020,True,301102534,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000916,5,Vivo,17650455,16,64,6.5,64,4000,Android,1.9,1252022,True,88252275,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000917,5,Vivo,24422921,6,64,6.5,64,5000,Android,2.0,442022,False,122114605,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000918,5,Vivo,9927049,6,64,5.5,50,6000,Android,1.4,8222023,False,49635245,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000919,7,Vivo,19779688,16,512,6.7,50,4000,Android,2.5,5122019,True,138457816,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000920,7,Vivo,15015792,12,256,6.7,108,5000,Android,1.2,4222020,False,105110544,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000921,7,Vivo,18009641,6,256,6.1,108,4000,Android,1.7,1312023,False,126067487,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000922,10,Xiaomi,17638872,16,128,6.8,48,6000,Android,4.5,772019,True,176388720,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000923,11,Xiaomi,24988565,8,512,6.1,48,5000,Android,1.7,5232019,False,274874215,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000924,18,Xiaomi,8048529,4,512,6.4,48,4500,Android,2.7,11272020,False,144873522,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000925,18,Xiaomi,12420823,16,128,5.5,108,4500,Android,2.0,11292020,True,223574814,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000926,19,Xiaomi,24572446,4,128,6.4,108,5000,Android,3.0,12132019,True,466876474,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000927,19,Xiaomi,8635712,16,128,6.1,64,4000,Android,3.3,532021,False,164078528,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000928,20,Xiaomi,8671699,8,512,6.4,108,6000,Android,2.4,542023,False,173433980,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000929,20,Xiaomi,8821294,8,64,6.5,64,4500,Android,2.7,6142023,True,176425880,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000930,21,Xiaomi,13963423,4,256,6.8,64,4000,Android,1.5,8242023,True,293231883,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000931,21,Xiaomi,7767626,12,512,6.4,108,6000,Android,4.5,10292022,True,163120146,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000932,22,Xiaomi,14451135,8,256,6.1,48,4000,Android,3.4,7132019,True,317924970,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000933,24,Xiaomi,17203595,16,128,6.4,50,4500,Android,4.3,9102019,True,412886280,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000934,24,Xiaomi,22483365,6,64,5.5,12,5000,Android,2.8,2212024,False,539600760,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000935,28,Xiaomi,2509727,12,128,6.8,48,6000,Android,3.2,3142024,True,70272356,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000936,29,Xiaomi,14095432,8,512,6.1,48,4000,Android,3.8,8152023,False,408767528,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000937,9,Xiaomi,12963591,16,512,6.1,108,4500,Android,2.4,2142024,True,116672319,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000938,10,Xiaomi,18099719,8,512,6.7,12,4000,Android,1.0,1042021,False,180997190,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000939,11,Xiaomi,3400434,12,64,6.7,108,4000,Android,4.0,612020,False,37404774,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000940,13,Xiaomi,11559235,12,512,6.8,12,5000,Android,2.7,10232022,True,150270055,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000941,16,Xiaomi,12326361,12,512,6.4,108,5000,Android,3.6,3232020,True,197221776,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000942,17,Xiaomi,24092656,4,256,6.7,48,4500,Android,3.8,10172022,True,409575152,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000943,17,Xiaomi,12560660,6,512,6.8,48,6000,Android,1.4,11292020,True,213531220,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000944,18,Xiaomi,3797812,16,128,6.8,50,6000,Android,3.6,372019,True,68360616,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000945,18,Xiaomi,8785589,4,64,6.1,48,6000,Android,1.0,4102024,True,158140602,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000946,18,Xiaomi,16961787,8,512,5.5,48,5000,Android,4.7,10202019,True,305312166,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000947,18,Xiaomi,23502316,12,64,5.5,108,5000,Android,3.3,12212021,True,423041688,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000948,19,Xiaomi,14507246,12,128,6.8,108,4500,Android,3.7,12212021,True,275637674,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000949,21,Xiaomi,1841971,6,64,6.1,12,6000,Android,3.7,852019,True,38681391,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000950,21,Xiaomi,13519693,6,256,6.7,64,6000,Android,2.9,11172021,False,283913553,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000951,23,Xiaomi,13305789,4,512,6.4,12,5000,Android,4.0,812023,True,306033147,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000952,26,Xiaomi,10910184,4,64,6.7,50,4500,Android,3.8,4102022,True,283664784,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000953,26,Xiaomi,4712132,6,64,6.4,64,4000,Android,2.2,11202023,False,122515432,1970,1970-01,1970-01-01
